sampleID	drug_type	DepthPGbase	sampleType	DepthPG	totalARG_depth	drug_percent	location
GS.Go5	MLS	63.5446824571165	Go	27.7204056464971	609.384309129772	0.0454892015288072	GS_Go_Gobi
GS.Go5	Others	0	Go	0	609.384309129772	0	GS_Go_Gobi
GS.Go5	aminoglycoside	97.4453070865737	Go	42.5090398808782	609.384309129772	0.0697573587701708	GS_Go_Gobi
GS.Go5	Others	0.062057974501569	Go	0.0270718518098569	609.384309129772	4.44249243117478e-05	GS_Go_Gobi
GS.Go5	Others	0	Go	0	609.384309129772	0	GS_Go_Gobi
GS.Go5	bacitracin	122.387917628939	Go	53.3898760953573	609.384309129772	0.0876128172246516	GS_Go_Gobi
GS.Go5	beta-lactam	96.7880324417252	Go	42.2223137682935	609.384309129772	0.0692868410553413	GS_Go_Gobi
GS.Go5	Others	0	Go	0	609.384309129772	0	GS_Go_Gobi
GS.Go5	Others	20.8507438074107	Go	9.09582130279231	609.384309129772	0.0149262479629342	GS_Go_Gobi
GS.Go5	Others	23.666128253262	Go	10.3239901419789	609.384309129772	0.0169416737308547	GS_Go_Gobi
GS.Go5	Others	0.4996589677142	Go	0.21796865975835	609.384309129772	0.000357686695395258	GS_Go_Gobi
GS.Go5	Others	13.0361246323681	Go	5.68681200211216	609.384309129772	0.00933206174972438	GS_Go_Gobi
GS.Go5	glycopeptide	99.556432831223	Go	43.4299865242411	609.384309129772	0.0712686327389378	GS_Go_Gobi
GS.Go5	multidrug	324.74798927573	Go	141.666393591355	609.384309129772	0.232474632951512	GS_Go_Gobi
GS.Go5	Others	32.4456700919818	Go	14.1539323456235	609.384309129772	0.0232266110787065	GS_Go_Gobi
GS.Go5	Others	20.0582132905992	Go	8.75009186385667	609.384309129772	0.0143589057557983	GS_Go_Gobi
GS.Go5	Others	0	Go	0	609.384309129772	0	GS_Go_Gobi
GS.Go5	peptide	8.23104376001041	Go	3.59066822114562	609.384309129772	0.00589228860564731	GS_Go_Gobi
GS.Go5	phenicol	61.7448476748076	Go	26.9352549724663	609.384309129772	0.0442007688234229	GS_Go_Gobi
